date,price,vol
2019-11-02 20:15:00,1000070.0,3050458422743.32
2019-11-02 20:20:00,1000808.0,3042898459633.13
2019-11-02 20:25:00,1000815.0,3042818138339.33
2019-11-02 20:30:00,1000284.0,2992456513873.3
2019-11-02 20:35:00,1000337.0,3016931946982.33
2019-11-02 20:40:00,1000162.0,3011932713007.99
2019-11-02 20:45:00,1000424.0,3016064686401.64
2019-11-02 20:50:00,1001279.0,3014710234345.62
2019-11-02 20:55:00,1001214.0,3009198712600.73
2019-11-02 21:00:00,1000549.0,3011286724122.31
2019-11-02 21:05:00,1000571.0,3011082440993.87
2019-11-02 21:10:00,1003460.0,3002384161328.75
2019-11-02 21:15:00,1001998.0,3024726431907.03
2019-11-02 21:20:00,1002621.0,2888019220833.58
2019-11-02 21:25:00,1002132.0,3015651489488.16
2019-11-02 21:30:00,1002500.0,3033849496741.38
2019-11-02 21:35:00,1002749.0,3043122119420.06
2019-11-02 21:40:00,1003758.0,3049192671853.33
2019-11-02 21:45:00,1005089.0,3056324389133.33
2019-11-02 21:50:00,1005929.0,3057464121703.48
2019-11-02 21:55:00,1005913.0,3068808498395.9
2019-11-02 22:00:00,1006310.0,3073160567706.5
2019-11-02 22:05:00,1012227.0,3085802949501.63
2019-11-02 22:10:00,1013018.0,3095844892473.87
2019-11-02 22:15:00,1011811.0,3092157923114.46
2019-11-02 22:20:00,1007993.0,3090954954810.35
2019-11-02 22:25:00,1007835.0,3086359183278.88
2019-11-02 22:30:00,1008034.0,3084043776675.91
2019-11-02 22:35:00,1009716.0,3093647150597.93
2019-11-02 22:40:00,1008981.0,3007686323261.9
2019-11-02 22:45:00,1010636.0,3101014435841.13
2019-11-02 22:50:00,1010559.0,3100580170472.99
2019-11-02 22:55:00,1011175.0,3103340247637.56
2019-11-02 23:00:00,1011452.0,3106151292594.13
2019-11-02 23:05:00,1012147.0,3045691685734.18
2019-11-02 23:10:00,1009470.0,3085371464650.23
2019-11-02 23:15:00,1010239.0,3085785899935.51
2019-11-02 23:20:00,1009773.0,3069198997051.14
2019-11-02 23:25:00,1009314.0,3067481666073.17
2019-11-02 23:30:00,1010131.0,3071579579259.92
2019-11-02 23:35:00,1011440.0,2900402521718.51
2019-11-02 23:40:00,1010142.0,3072170961417.02
2019-11-02 23:45:00,1010928.0,2883494798993.48
2019-11-02 23:50:00,1010357.0,2992458505982.49
2019-11-02 23:55:00,1009994.0,2993624126953.68
